taxamount,lotsizesquarefeet,yearbuilt,fips,taxvaluedollarcnt,calculatedfinishedsquarefeet,bathroomcnt,bedroomcnt,propertylandusetypeid,transactiondate
1295.92,5029.0,1954.0,6037.0,97710.0,1398.0,2.0,2.0,261.0,2017-05-01
8364.52,6750.0,1952.0,6037.0,696040.0,1537.0,2.0,2.0,261.0,2017-05-01
7094.94,6750.0,1954.0,6037.0,574041.0,2668.0,3.0,3.0,261.0,2017-05-01
6861.53,6323.0,1951.0,6037.0,567799.0,2224.0,3.0,4.0,261.0,2017-05-01
6494.86,4625.0,1951.0,6037.0,540919.0,1486.0,2.0,3.0,261.0,2017-05-01
6256.36,7794.0,1951.0,6037.0,516951.0,1940.0,3.0,3.0,261.0,2017-05-01
2130.27,8373.0,1938.0,6037.0,168837.0,2362.0,3.0,3.0,261.0,2017-05-01
6042.93,7647.0,1938.0,6037.0,499559.0,1827.0,2.0,3.0,261.0,2017-05-01
7768.35,18495.0,1936.0,6037.0,629578.0,4480.0,4.0,5.0,261.0,2017-05-01
1293.46,6613.0,1964.0,6037.0,101222.0,1996.0,2.0,3.0,261.0,2017-05-01
4368.8,6614.0,1941.0,6037.0,361758.0,1292.0,1.0,2.0,261.0,2017-05-01
7138.45,5600.0,1940.0,6037.0,592398.0,1992.0,3.0,3.0,261.0,2017-05-01
3399.13,9071.0,1941.0,6037.0,278089.0,1432.0,1.0,2.0,261.0,2017-05-01
1168.3,8146.0,1948.0,6037.0,89212.0,1351.0,2.0,2.0,261.0,2017-05-01
14523.82,6750.0,1939.0,6037.0,1196041.0,2458.0,4.0,4.0,261.0,2017-05-01
2385.87,6149.0,1940.0,6037.0,183646.0,1275.0,2.0,2.0,261.0,2017-05-01
3253.01,6508.0,1927.0,6037.0,261392.0,1383.0,1.0,2.0,261.0,2017-05-01
8097.15,6497.0,1937.0,6037.0,666775.0,1542.0,2.0,3.0,261.0,2017-05-01
15507.55,6994.0,1937.0,6037.0,1282551.0,3119.0,5.0,5.0,261.0,2017-05-01
31253.13,11067.0,2012.0,6037.0,2600588.0,5106.0,5.0,5.0,261.0,2017-05-01
1510.76,6267.0,1936.0,6037.0,106820.0,1586.0,2.0,3.0,261.0,2017-05-01
7086.43,8342.0,1937.0,6037.0,583768.0,651.0,1.0,1.0,261.0,2017-05-01
6715.54,8830.0,1936.0,6037.0,546266.0,2121.0,4.0,2.0,261.0,2017-05-01
1626.71,6431.0,1955.0,6037.0,115932.0,1701.0,2.0,3.0,261.0,2017-05-01
16954.92,7410.0,1955.0,6037.0,1400000.0,2596.0,3.0,4.0,261.0,2017-05-01
10496.1,6036.0,1963.0,6037.0,873795.0,2001.0,2.0,2.0,261.0,2017-05-01
13982.19,29863.0,1957.0,6037.0,1147030.0,3245.0,3.0,3.0,261.0,2017-05-01
5150.5,8666.0,1960.0,6037.0,413811.0,2514.0,3.0,4.0,261.0,2017-05-01
4665.3,18430.0,1947.0,6037.0,372591.0,2016.0,3.0,3.0,261.0,2017-05-01
5818.1,8654.0,1964.0,6037.0,463179.0,2978.0,4.0,3.0,261.0,2017-05-01
3853.54,11367.0,1960.0,6037.0,299317.0,3220.0,3.0,3.0,261.0,2017-05-01
15690.71,14551.0,1951.0,6037.0,1290000.0,2178.0,3.0,3.0,261.0,2017-05-01
21902.49,17279.0,1952.0,6037.0,1812185.0,2800.0,4.0,4.0,261.0,2017-05-01
10521.99,5827.0,1955.0,6037.0,877364.0,1632.0,2.0,3.0,261.0,2017-05-01
6519.86,7769.0,1988.0,6037.0,530818.0,2679.0,3.0,3.0,261.0,2017-05-01
13605.73,5476.0,1939.0,6037.0,1131314.0,1530.0,2.0,3.0,261.0,2017-05-01
3931.17,28604.0,1939.0,6037.0,304542.0,3568.0,4.0,4.0,261.0,2017-05-01
5546.75,6123.0,1975.0,6037.0,451866.0,1953.0,3.0,3.0,261.0,2017-05-01
25620.85,25065.0,1940.0,6037.0,2125268.0,4888.0,6.0,4.0,261.0,2017-05-01
18691.61,9618.0,1941.0,6037.0,1555000.0,3007.0,4.0,7.0,261.0,2017-05-01
6699.63,10264.0,1959.0,6037.0,531037.0,2187.0,3.0,4.0,261.0,2017-05-01
10231.33,7063.0,1957.0,6037.0,847790.0,1344.0,2.0,3.0,261.0,2017-05-01
3860.62,189430.0,1952.0,6037.0,268271.0,2188.0,1.0,2.0,261.0,2017-05-01
8653.63,7955.0,1970.0,6037.0,704161.0,2120.0,3.0,4.0,261.0,2017-05-01
884.14,7799.0,1956.0,6037.0,68083.0,1419.0,2.0,3.0,261.0,2017-05-01
4417.79,7524.0,1950.0,6037.0,359500.0,940.0,1.0,2.0,261.0,2017-05-01
2219.27,6176.0,1950.0,6037.0,181848.0,1302.0,2.0,4.0,261.0,2017-05-01
1517.49,6049.0,1950.0,6037.0,123372.0,1178.0,2.0,3.0,261.0,2017-05-01
9180.39,12736.0,1963.0,6037.0,740116.0,2632.0,3.0,5.0,261.0,2017-05-01
4050.0,5537.0,1948.0,6037.0,329956.0,968.0,1.0,2.0,261.0,2017-05-01
1150.97,6321.0,1942.0,6037.0,90222.0,1787.0,2.0,3.0,261.0,2017-05-01
636.87,5778.0,1943.0,6037.0,50690.0,889.0,1.0,2.0,261.0,2017-05-01
1689.18,9075.0,1947.0,6037.0,129646.0,868.0,2.0,3.0,261.0,2017-05-01
1248.97,7500.0,1952.0,6037.0,88675.0,1078.0,1.0,2.0,261.0,2017-05-01
3747.95,7193.0,1959.0,6037.0,295287.0,1751.0,3.0,4.0,261.0,2017-05-01
872.32,7974.0,1953.0,6037.0,63322.0,1251.0,2.0,3.0,261.0,2017-05-01
812.76,7154.0,1950.0,6037.0,56702.0,1094.0,1.0,3.0,261.0,2017-05-01
2390.69,6425.0,1953.0,6037.0,182722.0,1045.0,1.0,3.0,261.0,2017-05-01
2570.98,5675.0,1939.0,6037.0,226714.0,1004.0,1.0,3.0,261.0,2017-05-01
2912.58,9451.0,1956.0,6037.0,235895.0,1739.0,2.0,3.0,261.0,2017-05-01
4732.4,5025.0,1940.0,6037.0,388057.0,842.0,1.0,2.0,261.0,2017-05-01
4358.11,6809.0,1944.0,6037.0,359828.0,1547.0,2.0,4.0,261.0,2017-05-01
5124.94,5554.0,1929.0,6037.0,417718.0,1648.0,3.0,4.0,261.0,2017-05-01
4512.76,7154.0,1941.0,6037.0,367437.0,1011.0,1.0,2.0,261.0,2017-05-01
5838.34,6749.0,1945.0,6037.0,478355.0,1180.0,1.0,3.0,261.0,2017-05-01
5849.12,6260.0,1936.0,6037.0,484848.0,1679.0,2.0,3.0,261.0,2017-05-01
7574.05,5915.0,1939.0,6037.0,630932.0,1367.0,1.0,3.0,261.0,2017-05-01
6096.66,8823.0,1941.0,6037.0,502278.0,2086.0,3.0,4.0,261.0,2017-05-01
9510.11,6459.0,1999.0,6037.0,781147.0,2390.0,3.0,3.0,261.0,2017-05-01
34200.07,10123.0,1938.0,6037.0,2847720.0,2090.0,2.0,2.0,261.0,2017-05-01
5001.85,6748.0,1939.0,6037.0,407438.0,1386.0,2.0,2.0,261.0,2017-05-01
7311.84,6703.0,1925.0,6037.0,602000.0,1185.0,1.0,2.0,261.0,2017-05-01
2825.61,5067.0,1939.0,6037.0,233874.0,1164.0,1.0,2.0,261.0,2017-05-01
7556.87,11504.0,1925.0,6037.0,618916.0,3183.0,3.0,3.0,261.0,2017-05-01
3551.76,6486.0,1931.0,6037.0,293280.0,1347.0,1.0,2.0,261.0,2017-05-01
16627.47,10314.0,1947.0,6037.0,1373335.0,3911.0,6.0,3.0,261.0,2017-05-01
10823.53,5978.0,1926.0,6037.0,888343.0,1846.0,2.0,2.0,261.0,2017-05-01
7537.66,72508.0,1953.0,6037.0,599587.0,3074.0,3.0,3.0,261.0,2017-05-01
12323.02,6796.0,1952.0,6037.0,1017896.0,2897.0,3.0,3.0,261.0,2017-05-01
56876.87,78572.0,1981.0,6037.0,4730404.0,6676.0,3.0,3.0,261.0,2017-05-01
1692.73,25654.0,1969.0,6037.0,125872.0,1976.0,2.0,3.0,261.0,2017-05-01
15905.53,2513.0,1981.0,6037.0,1319824.0,3380.0,5.0,4.0,261.0,2017-08-11
6867.52,2605.0,1932.0,6037.0,562398.0,1087.0,2.0,2.0,261.0,2017-05-01
18844.92,6824.0,1948.0,6037.0,1568833.0,2655.0,4.0,2.0,261.0,2017-05-01
18754.63,14313.0,1927.0,6037.0,1551102.0,1318.0,2.0,3.0,261.0,2017-05-01
5891.09,2487.0,1998.0,6037.0,488660.0,1675.0,2.0,3.0,261.0,2017-05-01
767.54,6221.0,1940.0,6037.0,66429.0,1460.0,2.0,3.0,261.0,2017-05-01
2520.27,5719.0,1938.0,6037.0,221145.0,1240.0,1.0,4.0,261.0,2017-05-01
3609.92,6897.0,1937.0,6037.0,321150.0,1138.0,1.0,2.0,261.0,2017-05-01
4663.64,7860.0,1944.0,6037.0,416416.0,1424.0,1.0,3.0,261.0,2017-05-01
5200.99,6466.0,1940.0,6037.0,468397.0,832.0,1.0,2.0,261.0,2017-05-01
868.45,6554.0,1941.0,6037.0,69765.0,1160.0,1.0,2.0,261.0,2017-05-01
804.91,5987.0,1940.0,6037.0,64757.0,1004.0,1.0,3.0,261.0,2017-05-01
4516.87,7017.0,1939.0,6037.0,408371.0,1897.0,3.0,3.0,261.0,2017-05-01
1082.13,5924.0,1937.0,6037.0,94698.0,1642.0,3.0,2.0,261.0,2017-05-01
6232.4,6173.0,1939.0,6037.0,568615.0,1227.0,1.0,2.0,261.0,2017-05-01
1504.66,7627.0,1955.0,6037.0,133313.0,1499.0,1.0,2.0,261.0,2017-05-01
3210.54,6704.0,1946.0,6037.0,292115.0,954.0,1.0,2.0,261.0,2017-05-01
855.45,6999.0,1944.0,6037.0,66636.0,1604.0,2.0,3.0,261.0,2017-05-01
4086.37,6913.0,1944.0,6037.0,368890.0,1881.0,2.0,4.0,261.0,2017-05-01
4605.41,6749.0,1939.0,6037.0,413679.0,1441.0,2.0,3.0,261.0,2017-05-01
3576.82,6706.0,1939.0,6037.0,323575.0,1534.0,2.0,3.0,261.0,2017-05-01
6998.14,6545.0,1940.0,6037.0,639500.0,964.0,1.0,2.0,261.0,2017-05-01
4387.06,9238.0,1941.0,6037.0,387693.0,2076.0,2.0,4.0,261.0,2017-05-01
5045.1,8065.0,1894.0,6037.0,458788.0,1246.0,1.0,2.0,261.0,2017-05-01
6951.57,6744.0,1939.0,6037.0,630198.0,2269.0,3.0,3.0,261.0,2017-05-01
10105.89,6847.0,1946.0,6037.0,917486.0,2763.0,3.0,5.0,261.0,2017-05-01
7198.47,7571.0,1938.0,6037.0,649760.0,1166.0,1.0,3.0,261.0,2017-05-01
840.24,6749.0,1938.0,6037.0,66430.0,1325.0,1.0,2.0,261.0,2017-05-01
972.15,7311.0,1942.0,6037.0,77532.0,1506.0,2.0,4.0,261.0,2017-05-01
6845.09,6568.0,1941.0,6037.0,623165.0,1588.0,2.0,3.0,261.0,2017-05-01
6710.83,7034.0,1929.0,6037.0,605173.0,1216.0,1.0,2.0,261.0,2017-05-01
5590.93,13826.0,1908.0,6037.0,499996.0,2908.0,3.0,5.0,261.0,2017-05-01
1762.01,6735.0,1946.0,6037.0,159404.0,954.0,1.0,2.0,261.0,2017-05-01
6869.4,6974.0,1939.0,6037.0,626497.0,1283.0,1.0,2.0,261.0,2017-05-01
845.84,7535.0,1926.0,6037.0,66633.0,1296.0,1.0,3.0,261.0,2017-05-01
8700.03,9084.0,1938.0,6037.0,790576.0,2012.0,3.0,3.0,261.0,2017-05-01
4926.35,7655.0,1939.0,6037.0,431492.0,3699.0,3.0,4.0,261.0,2017-05-01
3461.53,7861.0,1947.0,6037.0,312011.0,1680.0,2.0,3.0,261.0,2017-05-01
4048.07,7447.0,1920.0,6037.0,364721.0,1985.0,2.0,3.0,261.0,2017-05-01
4635.99,6699.0,1924.0,6037.0,413679.0,1546.0,2.0,4.0,261.0,2017-05-01
1943.97,8358.0,1940.0,6037.0,169535.0,2452.0,2.0,4.0,261.0,2017-05-02
4685.99,7421.0,1951.0,6037.0,424240.0,1775.0,2.0,3.0,261.0,2017-05-02
7852.55,8617.0,1950.0,6037.0,706243.0,1929.0,3.0,3.0,261.0,2017-05-02
5446.52,7587.0,1937.0,6037.0,489374.0,1119.0,1.0,2.0,261.0,2017-05-02
5739.69,7250.0,1940.0,6037.0,515238.0,1398.0,2.0,4.0,261.0,2017-05-02
1787.22,6733.0,1940.0,6037.0,162105.0,854.0,1.0,2.0,261.0,2017-05-02
3180.72,6398.0,1940.0,6037.0,287232.0,1577.0,2.0,3.0,261.0,2017-05-02
5084.6,6130.0,1941.0,6037.0,464900.0,830.0,1.0,2.0,261.0,2017-05-02
2347.64,5473.0,1926.0,6037.0,206271.0,968.0,1.0,2.0,261.0,2017-05-02
721.82,6357.0,1947.0,6037.0,63124.0,1210.0,1.0,2.0,261.0,2017-05-02
3572.85,6533.0,1951.0,6037.0,320414.0,2301.0,2.0,4.0,261.0,2017-05-02
6449.3,6079.0,1951.0,6037.0,588012.0,1349.0,2.0,3.0,261.0,2017-05-02
8516.74,7460.0,1944.0,6037.0,773814.0,2177.0,2.0,4.0,261.0,2017-05-02
1263.67,7064.0,1956.0,6037.0,109511.0,1951.0,2.0,3.0,261.0,2017-05-02
2768.76,7192.0,1942.0,6037.0,249240.0,1556.0,2.0,2.0,261.0,2017-05-02
7749.55,8223.0,1954.0,6037.0,702258.0,2398.0,4.0,5.0,261.0,2017-05-02
5983.83,7447.0,1953.0,6037.0,537645.0,3200.0,5.0,4.0,261.0,2017-05-02
1502.72,7912.0,1957.0,6037.0,130028.0,2240.0,3.0,4.0,261.0,2017-05-02
3915.06,7491.0,1950.0,6037.0,353121.0,1819.0,3.0,3.0,261.0,2017-05-02
8313.05,15923.0,1988.0,6037.0,746604.0,3615.0,4.0,4.0,261.0,2017-05-02
5945.77,6863.0,1947.0,6037.0,541127.0,1471.0,2.0,3.0,261.0,2017-05-02
795.17,6965.0,1941.0,6037.0,67965.0,1679.0,1.0,3.0,261.0,2017-05-02
1005.19,9021.0,1949.0,6037.0,88890.0,1234.0,2.0,3.0,261.0,2017-05-02
916.08,6685.0,1947.0,6037.0,79453.0,1565.0,2.0,3.0,261.0,2017-05-02
3603.0,6217.0,1946.0,6037.0,327137.0,1317.0,2.0,2.0,261.0,2017-05-02
3699.36,6223.0,1948.0,6037.0,333734.0,1893.0,2.0,3.0,261.0,2017-05-02
7863.21,6008.0,1939.0,6037.0,709951.0,1540.0,2.0,2.0,261.0,2017-05-02
884.32,5342.0,1941.0,6037.0,77498.0,1509.0,2.0,3.0,261.0,2017-05-02
2225.96,6763.0,1940.0,6037.0,195050.0,912.0,1.0,2.0,261.0,2017-05-02
725.85,6560.0,1941.0,6037.0,64290.0,978.0,1.0,2.0,261.0,2017-05-02
4926.75,5724.0,1949.0,6037.0,449136.0,1216.0,2.0,3.0,261.0,2017-05-02
3869.6,2390.0,1951.0,6037.0,353677.0,817.0,1.0,2.0,261.0,2017-05-02
8360.87,6625.0,1925.0,6037.0,756360.0,1260.0,1.0,2.0,261.0,2017-05-02
2484.88,5365.0,1939.0,6037.0,219384.0,940.0,1.0,2.0,261.0,2017-05-02
14080.85,6779.0,2005.0,6037.0,1275000.0,2750.0,4.0,4.0,261.0,2017-05-02
7666.22,6443.0,1926.0,6037.0,700000.0,1172.0,2.0,3.0,261.0,2017-05-02
8091.2,6701.0,1923.0,6037.0,727671.0,866.0,1.0,2.0,261.0,2017-05-02
5218.74,6051.0,1926.0,6037.0,474641.0,1434.0,2.0,4.0,261.0,2017-05-02
5346.37,5909.0,1941.0,6037.0,480409.0,1215.0,2.0,3.0,261.0,2017-05-02
4203.15,6372.0,1941.0,6037.0,381878.0,1393.0,2.0,3.0,261.0,2017-05-02
2678.01,6022.0,1941.0,6037.0,234728.0,1467.0,2.0,2.0,261.0,2017-05-02
5874.42,12858.0,1936.0,6037.0,529712.0,1988.0,2.0,3.0,261.0,2017-05-02
2659.93,5551.0,1941.0,6037.0,240230.0,1393.0,2.0,3.0,261.0,2017-05-02
7411.56,5849.0,1941.0,6037.0,670065.0,1108.0,1.0,3.0,261.0,2017-05-02
10517.46,5819.0,2007.0,6037.0,954105.0,3140.0,3.0,4.0,261.0,2017-05-02
6753.71,6509.0,1947.0,6037.0,610165.0,1036.0,1.0,3.0,261.0,2017-05-02
5471.05,5884.0,1947.0,6037.0,499310.0,1095.0,1.0,3.0,261.0,2017-05-02
4424.25,6373.0,2007.0,6037.0,393837.0,1650.0,2.0,3.0,261.0,2017-05-02
5593.7,6621.0,1936.0,6037.0,508659.0,1484.0,2.0,3.0,261.0,2017-05-02
5991.83,6117.0,1937.0,6037.0,537508.0,1745.0,2.0,3.0,261.0,2017-05-02
5662.92,6120.0,1923.0,6037.0,511000.0,805.0,1.0,2.0,261.0,2017-05-02
8311.38,6876.0,1926.0,6037.0,750166.0,1686.0,2.0,3.0,261.0,2017-05-02
4930.62,6134.0,1938.0,6037.0,441975.0,1286.0,2.0,3.0,261.0,2017-05-02
10117.07,7082.0,1937.0,6037.0,911595.0,1718.0,3.0,2.0,261.0,2017-05-02
5944.98,7663.0,1939.0,6037.0,539015.0,1876.0,2.0,3.0,261.0,2017-05-02
4975.99,7485.0,1969.0,6037.0,399000.0,1498.0,2.0,3.0,261.0,2017-05-02
3964.64,6330.0,1965.0,6037.0,322801.0,1435.0,2.0,3.0,261.0,2017-05-02
2870.39,5517.0,1953.0,6037.0,230503.0,1118.0,2.0,3.0,261.0,2017-05-02
2010.38,7177.0,1956.0,6037.0,163708.0,1196.0,2.0,3.0,261.0,2017-05-02
4554.38,7623.0,1971.0,6037.0,371702.0,1144.0,2.0,3.0,261.0,2017-05-02
2291.52,11042.0,1965.0,6037.0,173391.0,1710.0,2.0,3.0,261.0,2017-05-02
4332.08,7511.0,1965.0,6037.0,344833.0,1512.0,2.0,3.0,261.0,2017-05-02
3329.91,11004.0,1964.0,6037.0,256132.0,1625.0,2.0,4.0,261.0,2017-05-02
3452.34,43576.0,1947.0,6037.0,264027.0,1886.0,3.0,3.0,261.0,2017-05-02
2154.82,20054.0,1953.0,6037.0,161659.0,1322.0,2.0,2.0,261.0,2017-05-02
2190.01,17511.0,1958.0,6037.0,169570.0,2261.0,2.0,4.0,261.0,2017-05-02
2137.88,7132.0,1947.0,6037.0,167831.0,1116.0,1.0,3.0,261.0,2017-05-02
3468.76,5236.0,1947.0,6037.0,280862.0,1116.0,1.0,3.0,261.0,2017-05-02
4430.26,8781.0,1955.0,6037.0,357034.0,1655.0,3.0,4.0,261.0,2017-05-02
3622.89,6438.0,1954.0,6037.0,291841.0,1416.0,2.0,4.0,261.0,2017-05-02
2861.31,6579.0,1955.0,6037.0,228328.0,1360.0,2.0,4.0,261.0,2017-05-02
3039.97,6718.0,1946.0,6037.0,251064.0,1056.0,1.0,3.0,261.0,2017-05-02
2004.02,7529.0,1949.0,6037.0,163336.0,1113.0,1.0,2.0,261.0,2017-05-02
2202.83,8936.0,1948.0,6037.0,171907.0,1127.0,1.0,3.0,261.0,2017-05-02
3377.58,6144.0,1954.0,6037.0,272595.0,1125.0,2.0,4.0,261.0,2017-08-23
4130.79,9152.0,1933.0,6037.0,332569.0,1428.0,2.0,4.0,261.0,2017-05-02
7746.32,26640.0,1951.0,6037.0,624093.0,3255.0,2.0,3.0,261.0,2017-05-02
2538.31,5000.0,1969.0,6037.0,203436.0,1714.0,2.0,3.0,261.0,2017-05-02
3549.46,6150.0,1946.0,6037.0,283500.0,1098.0,2.0,3.0,261.0,2017-05-02
4674.84,33343.0,1942.0,6037.0,349486.0,2533.0,3.0,4.0,261.0,2017-05-02
4460.02,7175.0,1959.0,6037.0,363000.0,1022.0,1.0,3.0,261.0,2017-05-02
5486.12,8099.0,1957.0,6037.0,440000.0,1354.0,2.0,3.0,261.0,2017-05-02
4266.13,8928.0,1977.0,6037.0,344836.0,1333.0,2.0,3.0,261.0,2017-05-02
3277.51,20015.0,1950.0,6037.0,254254.0,2056.0,1.0,3.0,261.0,2017-05-02
871.87,6326.0,1962.0,6037.0,63947.0,1182.0,2.0,3.0,261.0,2017-05-02
5142.66,7582.0,1963.0,6037.0,413177.0,1297.0,2.0,3.0,261.0,2017-05-02
1473.15,7502.0,1961.0,6037.0,111195.0,1646.0,2.0,3.0,261.0,2017-05-02
3315.63,4999.0,1951.0,6037.0,274532.0,1314.0,2.0,4.0,261.0,2017-05-02
4597.17,6704.0,1927.0,6037.0,374000.0,1248.0,1.0,3.0,261.0,2017-05-02
750.67,4920.0,1929.0,6037.0,50484.0,1138.0,1.0,2.0,261.0,2017-05-02
644.09,6255.0,1958.0,6037.0,45151.0,1025.0,2.0,3.0,261.0,2017-05-02
3975.85,5210.0,1927.0,6037.0,277317.0,1134.0,1.0,3.0,261.0,2017-05-02
2312.92,5415.0,1948.0,6037.0,156905.0,891.0,1.0,2.0,261.0,2017-05-02
1245.68,4579.0,1941.0,6037.0,82001.0,678.0,1.0,1.0,261.0,2017-05-02
1309.01,11274.0,1941.0,6037.0,79477.0,1642.0,2.0,2.0,261.0,2017-05-02
5216.67,11263.0,1940.0,6037.0,362166.0,2578.0,3.0,4.0,261.0,2017-05-02
,3356.0,1920.0,6037.0,77615.0,796.0,1.0,1.0,261.0,2017-05-02
3379.09,7844.0,1947.0,6037.0,236714.0,1424.0,3.0,3.0,261.0,2017-05-02
2592.78,6138.0,1923.0,6037.0,181124.0,1553.0,2.0,5.0,261.0,2017-05-02
5372.33,4381.0,1927.0,6037.0,375000.0,924.0,2.0,2.0,261.0,2017-05-02
2030.36,5017.0,1955.0,6037.0,132418.0,1266.0,2.0,3.0,261.0,2017-05-02
2050.04,4986.0,1947.0,6037.0,137064.0,1141.0,2.0,3.0,261.0,2017-05-02
4322.58,5974.0,1956.0,6037.0,346902.0,1275.0,2.0,3.0,261.0,2017-05-02
3453.96,8545.0,1960.0,6037.0,273215.0,1254.0,2.0,3.0,261.0,2017-05-02
4476.65,3514.0,2007.0,6037.0,368553.0,976.0,1.0,1.0,261.0,2017-05-02
698.51,7034.0,1955.0,6037.0,41159.0,1122.0,2.0,4.0,261.0,2017-05-02
4062.09,13550.0,1940.0,6037.0,324326.0,1385.0,3.0,3.0,261.0,2017-05-02
2157.81,17706.0,1946.0,6037.0,164091.0,1068.0,1.0,2.0,261.0,2017-05-02
3244.8,12411.0,1963.0,6037.0,247371.0,1628.0,2.0,3.0,261.0,2017-05-02
6224.26,11324.0,1956.0,6037.0,513000.0,1552.0,3.0,3.0,261.0,2017-05-02
1234.68,12002.0,1962.0,6037.0,85897.0,1491.0,2.0,3.0,261.0,2017-05-02
1054.23,11002.0,1961.0,6037.0,71220.0,1979.0,2.0,4.0,261.0,2017-05-02
7843.13,43505.0,1917.0,6037.0,636371.0,1580.0,1.0,3.0,261.0,2017-05-02
2080.09,8589.0,1960.0,6037.0,167049.0,1128.0,2.0,3.0,261.0,2017-05-02
2791.99,7762.0,1947.0,6037.0,221903.0,1224.0,2.0,4.0,261.0,2017-05-02
1093.04,19249.0,1950.0,6037.0,65955.0,1937.0,2.0,3.0,261.0,2017-05-02
1712.15,8125.0,1962.0,6037.0,125022.0,1400.0,2.0,3.0,261.0,2017-05-02
5534.29,8777.0,1967.0,6037.0,443000.0,1735.0,2.0,4.0,261.0,2017-05-02
5830.23,9007.0,1964.0,6037.0,467014.0,1936.0,2.0,4.0,261.0,2017-05-02
3222.13,8653.0,1985.0,6037.0,257359.0,2025.0,3.0,3.0,261.0,2017-05-02
4343.1,6017.0,1984.0,6037.0,348296.0,1132.0,2.0,3.0,261.0,2017-05-02
5286.77,7558.0,1959.0,6037.0,423753.0,1607.0,3.0,4.0,261.0,2017-05-02
4205.43,7552.0,1956.0,6037.0,335032.0,1150.0,2.0,4.0,261.0,2017-05-02
2888.15,7565.0,1971.0,6037.0,228987.0,1761.0,3.0,4.0,261.0,2017-05-02
3172.21,7536.0,1957.0,6037.0,245375.0,1820.0,3.0,5.0,261.0,2017-05-02
916.29,6713.0,1954.0,6037.0,60847.0,1066.0,1.0,3.0,261.0,2017-05-02
4679.43,6960.0,1948.0,6037.0,367000.0,1762.0,1.0,3.0,261.0,2017-05-02
558.67,7159.0,1906.0,6037.0,31010.0,1090.0,1.0,2.0,261.0,2017-05-02
586.08,6707.0,1940.0,6037.0,39918.0,1282.0,1.0,2.0,261.0,2017-05-02
479.19,7099.0,1956.0,6037.0,32050.0,891.0,1.0,3.0,261.0,2017-05-02
9980.57,7559.0,1964.0,6037.0,419388.0,1624.0,2.0,5.0,261.0,2017-05-02
1259.36,8932.0,1957.0,6037.0,93525.0,1172.0,2.0,3.0,261.0,2017-05-02
1098.69,7854.0,1965.0,6037.0,78320.0,2087.0,3.0,4.0,261.0,2017-05-02
6448.95,11398.0,1954.0,6037.0,526000.0,1231.0,1.0,3.0,261.0,2017-05-02
5871.45,10934.0,1958.0,6037.0,477166.0,1438.0,2.0,3.0,261.0,2017-05-02
4615.08,9016.0,1953.0,6037.0,381529.0,1055.0,1.0,3.0,261.0,2017-05-02
7133.84,18763.0,1947.0,6037.0,581000.0,1202.0,1.0,2.0,261.0,2017-05-02
4931.16,14422.0,1981.0,6037.0,399938.0,2251.0,3.0,3.0,261.0,2017-05-02
4874.2,22076.0,1943.0,6037.0,388919.0,1833.0,3.0,3.0,261.0,2017-05-02
5806.59,16473.0,1967.0,6037.0,461726.0,2070.0,3.0,4.0,261.0,2017-05-02
4942.3,6400.0,1959.0,6037.0,409034.0,1580.0,2.0,3.0,261.0,2017-05-02
1778.61,9400.0,1950.0,6037.0,137915.0,513.0,1.0,1.0,261.0,2017-05-02
4549.59,57189.0,1960.0,6037.0,357549.0,1826.0,3.0,4.0,261.0,2017-05-02
523.43,6672.0,1947.0,6037.0,39920.0,1062.0,1.0,2.0,261.0,2017-05-02
1967.52,6473.0,1953.0,6037.0,155100.0,835.0,1.0,2.0,261.0,2017-05-02
6791.85,7498.0,1964.0,6037.0,556700.0,1635.0,2.0,3.0,261.0,2017-05-02
2859.05,7734.0,1979.0,6037.0,225161.0,1584.0,2.0,3.0,261.0,2017-05-02
4553.49,5491.0,1983.0,6037.0,373122.0,1583.0,3.0,3.0,261.0,2017-05-02
628.13,4424.0,1960.0,6037.0,50073.0,1140.0,2.0,3.0,261.0,2017-05-02
3504.72,6298.0,1952.0,6037.0,290755.0,946.0,1.0,2.0,261.0,2017-05-02
3965.91,6034.0,1953.0,6037.0,321758.0,1194.0,2.0,3.0,261.0,2017-05-02
5071.89,5680.0,1956.0,6037.0,421710.0,1233.0,2.0,3.0,261.0,2017-05-02
5157.52,5817.0,1959.0,6037.0,416091.0,1395.0,2.0,2.0,261.0,2017-05-02
6509.41,16875.0,1942.0,6037.0,533854.0,1754.0,3.0,3.0,261.0,2017-05-02
2624.98,8510.0,1948.0,6037.0,207699.0,1108.0,2.0,2.0,261.0,2017-05-02
3563.4,6001.0,1985.0,6037.0,295173.0,1148.0,2.0,3.0,261.0,2017-05-02
2049.97,6049.0,1926.0,6037.0,166241.0,1816.0,2.0,2.0,261.0,2017-05-02
3187.58,20341.0,1954.0,6037.0,255384.0,1579.0,2.0,3.0,261.0,2017-05-02
5983.07,13113.0,1961.0,6037.0,408076.0,1497.0,2.0,3.0,261.0,2017-05-02
5043.87,3565.0,1976.0,6037.0,416085.0,1455.0,2.0,3.0,261.0,2017-05-02
2119.38,6281.0,1953.0,6037.0,166511.0,1231.0,2.0,3.0,261.0,2017-05-02
2637.85,8260.0,1954.0,6037.0,208044.0,1374.0,1.0,2.0,261.0,2017-05-02
4182.24,8997.0,1976.0,6037.0,343274.0,1600.0,2.0,4.0,261.0,2017-05-02
